NGO0832	3218	5226	2567	1959	3064	3941
NGO0834	4244	8631	4907	3305	3857	6159
NGO0835	2588	5842	2943	2068	2462	4485
NGO0841	843	1826	918	774	542	1284
NGO0842	1490	1982	1397	859	817	1688
NGO0844	1790	7247	1620	1332	1423	6474
NGO0845	3592	4179	3011	1346	2973	3514
NGO0846	2020	3555	1585	1155	1287	3056
NGO0847	3110	5844	3029	2875	2104	4627
NGO0848	4331	7529	3951	5806	3359	6982
NGO0850	1371	4436	1384	1079	1291	3208
NGO0851	6310	12751	6690	5218	6210	8266
NGO0852	873	481	938	332	545	354
NGO0853	277	350	228	168	136	445
NGO0857	273	811	413	381	389	556
NGO0858	1442	3210	1541	1230	878	2933
NGO0859	874	870	708	463	531	697
NGO0861	2372	5262	3486	3167	989	3277
NGO0862	5916	8592	5183	3194	3333	7135
NGO0863	25655	52577	32852	21957	17456	44860
NGO0865	824	1671	1132	779	987	1095
NGO0866	10076	16249	10662	6743	7584	12267
NGO0867	1515	5169	1981	1451	1949	3285
NGO0868	550	669	390	237	282	562
NGO0869	992	1762	819	600	557	1505
NGO0870	4104	5722	3539	2296	2895	4972
NGO0872	4616	5435	4529	2262	2125	5680
NGO0873	2588	3274	3335	1330	1676	3161
NGO0874	2408	3358	2227	922	1479	3104
NGO0875	4548	6855	3462	2638	3796	5834
NGO0876	251	236	240	186	104	306
NGO0880	592	989	551	534	338	672
NGO0881	340	565	382	229	381	296
NGO0885	59	60	36	28	48	65
NGO0886	285	271	212	143	205	217
NGO0887	238	191	194	107	103	160
NGO0888	1370	2746	1139	906	949	1754
NGO0890	13326	22581	11124	8769	10925	13103
NGO0891	4468	9822	5448	2876	4260	5069
NGO0893	9340	18077	8655	5920	6059	18133
NGO0894	618	1805	559	461	365	1825
NGO0895	130	319	263	131	126	139
NGO0896	38	55	56	57	33	42
NGO0899	7808	8449	6664	4143	2876	4732
NGO0900	2793	2994	2244	1307	1879	2633
NGO0901	305	384	277	248	88	446
NGO0902	1042	828	851	461	497	609
NGO0903	1263	2025	1206	902	955	1484
NGO0904	6039	10306	5369	4559	2621	8118
NGO0905	4969	6319	3417	2667	4125	4998
NGO0906	12726	18130	9399	7252	8179	17271
NGO0907	287	484	192	152	226	216
NGO0908	34	108	35	33	64	29
NGO0909	299	478	363	232	376	317
NGO0912	25045	32451	16116	8578	16788	28669
NGO0913	26340	26356	17940	7730	23779	21815
NGO0914	1900	1578	1675	845	1749	1303
NGO0915	29128	44715	22208	13970	21064	25556
NGO0916	24682	25247	15932	7144	20396	24448
NGO0917	50716	74234	38021	24035	38922	62614
NGO0918	38055	65415	29272	17707	31735	60059
NGO0919	3615	2955	3604	1573	2810	2839
NGO0920	5544	6587	5206	2555	3584	5338
NGO0921	15622	33535	13135	9959	14118	21144
NGO0922	650	1303	676	681	603	827
NGO0923	3426	5193	3653	2009	2285	3575
NGO0925	11329	19887	6946	7589	9060	12786
NGO0926	80386	173136	60476	44403	90518	97602
NGO0928	91869	110227	43756	27774	113762	80987
NGO0929	8983	14692	7467	4889	7774	14379
NGO0930	681	1941	868	653	373	903
NGO0933	3684	9300	4061	3243	2282	6437
NGO0934	1268	1692	936	870	863	1406
NGO0936	14636	23624	12513	6406	8011	18779
NGO0937	1317	2396	1247	979	1028	1573
NGO0938	307	264	318	212	189	256
NGO0940	431	316	366	238	404	182
NGO0941	232	102	142	100	95	77
NGO0942	65	159	73	161	67	91
NGO0942a	3260	5279	3154	2464	1980	4316
NGO0947	7314	7360	6635	4137	4038	5766
NGO0948	17032	19924	11990	7626	14260	15881
NGO0949	1213	4772	1692	1245	1337	3173
NGO0952	10894	18599	12253	7029	7708	12796
NGO0956	9541	18183	8191	5428	4850	17829
NGO0958	1596	3255	1219	837	997	3290
NGO0959	12043	26710	12294	7115	9466	22153
NGO0960	1792	2806	1657	973	1077	1874
NGO0961	1668	1232	1554	637	1313	797
NGO0962	2996	2688	2289	1329	1983	2203
NGO0963	9562	12872	7370	5149	6697	10988
NGO0968	5580	9971	4871	3351	3386	5939
NGO0969	383	548	457	297	359	281
NGO0970	2037	5299	2200	1448	1435	3990
NGO0971	665	1329	628	566	510	1091
NGO0972	1421	2145	1286	1106	1118	1230
NGO0973	1759	3176	1736	1494	1836	2231
NGO0974	2348	4685	2191	1965	1881	3092
NGO0975	0	4	1	15	3	1
NGO0976	478	1147	517	477	280	736
NGO0977	27421	33364	15628	12949	26845	22420
NGO0978	29719	36466	26910	19075	14806	23895
NGO0979	660	1186	600	437	276	1095
NGO0980	1188	2550	1282	1048	911	1652
NGO0981	12848	35025	12467	9334	10384	24835
NGO0984	1050	1201	705	550	597	1189
NGO0986	3505	5172	3574	1699	1713	3298
NGO0987	3203	6311	4008	3116	2520	3434
NGO0988	4729	10245	5168	3621	3719	6504
NGO0990	1239	2819	1125	1345	732	1675
NGO0991	2418	2865	1947	1285	1595	2209
NGO0992	656	744	518	396	357	637
NGO0993	949	1489	908	646	537	1285
NGO0994	20329	35384	18031	10937	10808	30568
NGO0995	1806	4029	2444	1563	1449	2129
NGO0996	23836	32340	20385	16022	14519	25584
NGO0998	3904	5017	4257	2935	2409	4204
NGO0999	9552	17580	10353	9146	7800	13840
NGO1001	250	288	243	225	91	198
NGO1002	93	121	133	47	53	62
NGO1005	1025	1535	1079	690	630	1399
NGO1009	410	529	414	382	210	288
NGO1010	725	1209	1024	461	494	762
NGO1011	342	615	533	254	292	364
NGO1012	2814	6683	4138	1693	1954	3403
NGO1013	1145	4034	2028	1128	1220	1772
NGO1013a	0	0	0	0	0	0
NGO1015	0	0	0	0	0	0
NGO1020	16	29	7	5	15	20
NGO1024	20462	41190	22930	11838	13697	20251
NGO1025	1472	2992	1378	995	987	2099
NGO1026	3477	7439	3222	2754	2537	5525
NGO1028	13194	23210	10260	8759	8879	20673
NGO1029	10089	18079	8391	6111	13719	11501
NGO1030	3044	5771	2939	2429	2030	3772
NGO1031	3436	5664	2896	2260	1799	4091
NGO1032	5275	8154	4454	3724	4344	4519
NGO1033	2040	3896	1835	1296	1424	2144
NGO1040	43	114	38	36	49	66
NGO1041	4891	7471	3795	2565	3028	7116
NGO1044	1457	2965	1582	1158	1385	1887
NGO1045	4666	6700	4192	2783	3353	4977
NGO1046	11293	26903	15861	16280	12653	21051
NGO1047	7214	12756	5923	3860	4535	10262
NGO1048	220	335	285	218	167	263
NGO1049	791	826	636	465	520	512
NGO1052	2800	3905	2783	1580	2028	3841
NGO1053	436	720	407	429	348	508
NGO1054	44	40	54	66	65	36
NGO1055	1616	2592	1294	856	658	2496
NGO1056	9822	13075	8517	4777	5311	10199
NGO1058	1077	1388	959	666	683	1083
NGO1059	2940	5253	2788	2009	2131	3172
NGO1060	2615	5430	2881	2221	1553	4219
NGO1061	1567	3071	1386	1257	1505	1668
NGO1063	4171	6741	4117	1126	4533	4590
NGO1078	5246	8562	4365	2658	3405	6031
NGO1079	2754	7601	3017	2181	2224	4686
NGO1080	2030	1932	1715	572	869	1791
NGO1081	12524	28783	14095	8337	6547	24195
NGO1082	29008	42713	20431	16115	32154	27130
NGO1084	1443	2036	1227	524	997	1125
NGO1085	992	1614	1055	637	467	1312
NGO1086	8	11	5	2	7	15
NGO1088	49	54	36	53	71	31
NGO1089	91	200	120	95	138	105
NGO1090	1036	2052	816	695	1244	966
NGO1092	602	1325	669	607	656	566
NGO1093	19	62	31	22	28	21
NGO1094	20	28	16	12	24	3
NGO1097	751	1225	528	555	425	866
NGO1098	181	439	112	191	210	151
NGO1100	6	25	10	35	6	16
NGO1101	37	132	59	85	47	51
NGO1102	14	34	32	13	14	17
NGO1103	0	2	0	1	5	2
NGO1104	10	3	5	5	2	2
NGO1117	3750	7155	5275	3398	2167	6247
NGO1118	631	1089	772	668	389	981
NGO1119	54	154	60	37	32	109
NGO1132	51	105	64	40	72	92
NGO1133	3990	8099	4718	4009	3072	5155
NGO1134	2544	3343	2306	1897	1710	2366
NGO1138	121	288	160	125	110	235
NGO1139	9	13	13	14	8	9
NGO1143	121	191	120	54	90	124
NGO1144	4	2	7	2	14	4
NGO1145	28	35	31	13	28	28
NGO1146	13	42	27	31	7	15
NGO1147	3	1	2	4	0	0
NGO1148	328	711	285	198	209	610
NGO1149	3396	7779	2857	2767	2586	5254
NGO1150	4269	11632	4518	4508	2338	7867
NGO1151	214	341	233	348	104	303
NGO1152	8293	17672	7340	4394	4982	13028
NGO1154	2515	2692	2105	1307	1251	2118
NGO1156	906	2455	1253	970	617	1737
NGO1157	368	943	412	323	309	679
NGO1158	1950	4910	2327	1581	1461	3089
NGO1160	2984	4150	2572	1458	1985	3345
NGO1161	1061	3739	1017	867	890	2185
NGO1162	230	580	151	280	171	289
NGO1164	89	203	106	42	37	129
NGO1165	149	287	156	122	98	195
NGO1173	193	268	186	64	106	192
NGO1182	6076	29012	7222	4708	4296	27762
NGO1183	9487	16379	7318	5357	7401	13371
NGO1185	94	243	108	127	75	139
NGO1187	1630	797	1393	475	1062	581
NGO1188	5110	6971	4573	2699	4265	3085
NGO1189	1066	2744	1997	2115	509	2800
NGO1190	624	1300	620	605	402	933
NGO1191	128	118	156	157	137	93
NGO1192	338	556	402	503	251	335
NGO1193	573	1105	482	473	436	677
NGO1194	1742	1623	1221	955	1309	1130
NGO1195	802	1201	613	631	480	973
NGO1196	1463	1174	1339	584	1074	971
NGO1197	1565	1857	2202	534	684	1490
NGO1198	2320	3567	1955	1262	1270	3173
NGO1199	2609	2539	1951	1232	1686	2436
NGO1203	2883	6319	2433	2275	2244	4411
NGO1204	1618	3460	1402	1503	1619	1862
NGO1205	875	1859	737	522	524	1199
NGO1206	5542	11621	5485	3452	4303	8480
NGO1207	7236	6693	5492	2947	4499	4335
NGO1208	908	862	681	427	543	732
NGO1209	2221	2690	2257	1126	1543	2189
NGO1211	61	148	70	34	31	99
NGO1212	14458	20386	11263	8349	8933	19048
NGO1213	1096	1797	901	642	801	1930
NGO1214	3605	5874	3534	2256	2387	4448
NGO1215	24772	58563	22896	10821	14793	50220
NGO1216	1243	2170	930	780	754	1830
NGO1217	3285	5692	2723	2369	2947	5043
NGO1218	12389	14355	8737	6430	11439	10738
NGO1219	2328	4306	2298	1907	1425	2954
NGO1220	758	1769	1064	1439	564	814
NGO1221	4365	10733	5208	3875	3631	7127
NGO1222	1667	4487	2555	1795	1407	3020
NGO1223	1009	1285	943	645	531	1494
NGO1224	1210	1661	939	744	888	1688
NGO1225	33233	46986	29768	17883	14808	44322
NGO1226	1931	1825	1339	808	1594	1327
NGO1227	24779	16438	16753	6094	17575	11931
NGO1228	3391	5806	2898	2221	1862	3546
NGO1229	1786	1949	1461	1078	936	1843
NGO1231	53411	95567	46026	32166	54341	61169
NGO1232	5327	6622	3430	2547	2761	6888
NGO1233	26578	41915	19915	11848	20566	39876
NGO1234	1073	1581	994	897	857	1190
NGO1235	1153	1905	1184	806	1433	1494
NGO1236	10387	15572	10073	6332	8896	11044
NGO1237	11935	33256	11913	9281	8413	18528
NGO1238	4298	7452	3229	2864	4295	5211
NGO1239	7088	11544	5144	2814	5333	9444
NGO1240	7871	7712	4785	2949	7756	5520
NGO1241	4225	3758	2479	1816	3669	2932
NGO1242	5724	6119	4172	3144	3109	5308
NGO1243	6161	9410	4599	3069	4384	7589
NGO1244	137	251	234	147	69	233
NGO1245	319	700	491	385	355	622
NGO1246	9008	12057	9058	4800	7257	4657
NGO1247	2301	7656	2492	1597	1598	6151
NGO1248	100	193	123	97	71	94
NGO1249	2521	4090	2188	995	1156	2549
NGO1251	3984	9843	3505	4500	2109	5550
NGO1252	1404	2942	1274	1233	1166	2016
NGO1253	7574	12186	6522	3647	5020	10748
NGO1254	15876	16096	11313	6409	12255	12642
NGO1256	561	1013	581	308	300	863
NGO1258	8589	21871	8099	4677	5775	16758
NGO1259	4762	11291	4646	3680	4658	8303
NGO1260	947	1206	955	549	691	1186
NGO1261	612	948	614	341	264	1006
NGO1262	102	172	116	49	58	155
NGO1273	919	1356	916	604	626	913
NGO1274	1609	2343	1223	912	1527	1551
NGO1275	3834	7083	2713	2136	3669	5944
NGO1276	15139	24971	9032	5252	10414	15641
NGO1277	1343	3602	1074	684	765	2437
NGO1279	2330	4748	2709	2124	2108	3323
NGO1283	7229	16208	6397	5202	5004	12690
NGO1284	956	1084	784	600	574	507
NGO1285	12572	9804	8452	5971	11158	6181
NGO1286	37916	29242	23117	16761	32942	18569
NGO1287	957	1463	857	733	684	1015
NGO1288	949	2166	990	1052	861	1259
NGO1289	1407	4007	1741	1322	1099	1705
NGO1290	719	2227	696	493	457	1983
NGO1291	6854	13756	6483	4305	4850	10783
NGO1294	1308	3277	1733	830	774	1921
NGO1295	12605	14133	12159	6650	9135	7887
NGO1297	7972	14968	7362	5226	7725	12789
NGO1298	677	1325	606	655	406	1270
NGO1299	983	2776	1251	754	704	1296
NGO1300	2011	7839	3096	2400	2463	3499
NGO1301	16	27	16	11	2	18
NGO1302	226	483	222	216	191	351
NGO1304	3549	11853	3838	2224	2338	7796
NGO1307	5583	11952	6870	3554	4555	5718
NGO1308	20151	30288	19471	11437	9621	20938
NGO1309	929	1416	947	1017	744	1124
NGO1310	5479	11025	6656	4622	3756	5948
NGO1311	1932	4160	1918	1301	1243	3037
NGO1312	582	2503	957	1042	406	1518
NGO1314	6370	5462	4350	2851	3598	3802
NGO1317	178	461	239	201	178	341
NGO1318	8668	13245	8486	3227	7424	12059
NGO1319	3098	4284	2803	1815	2028	3373
NGO1320	3410	4105	2790	1951	1927	3573
NGO1321	993	1403	797	821	397	1227
NGO1322	851	930	795	632	547	1064
NGO1323	1208	1561	1058	678	631	1425
NGO1324	699	1005	642	482	570	897
NGO1325	11115	16298	6126	5540	8528	13746
NGO1328	11598	31013	10336	6785	7956	24173
NGO1329	3219	4466	2669	1693	2173	3576
NGO1330	3189	4329	2602	1928	2172	3703
NGO1331	2989	2981	2310	1447	2105	2082
NGO1332	5015	9488	4578	2465	1966	8949
NGO1333	4204	4106	3151	2240	2510	3359
NGO1334	4138	7468	3732	3213	2301	5730
NGO1335	8303	16523	8418	5761	5218	12021
NGO1336	20362	36368	18227	11508	15298	28872
NGO1337	2054	1965	1582	993	1440	1270
NGO1338	557	607	567	322	342	460
NGO1339	2578	2979	2201	1410	1418	2260
NGO1340	3070	5469	3056	2455	1982	3188
NGO1341	6015	8864	5021	3838	4424	6391
NGO1342	1352	1865	1334	1069	1264	1021
NGO1343	2418	4022	2250	1575	1933	2208
NGO1344	2474	4322	2593	2076	1483	2448
NGO1345	8405	13547	6987	5592	8038	7526
NGO1346	1297	2085	1699	1245	962	1076
NGO1347	1251	3423	1933	1849	910	2028
NGO1353	1326	2857	1616	889	659	2080
NGO1354	2661	3342	2774	1233	1486	2541
NGO1355	2673	3887	1912	1319	1711	3299
NGO1357	1129	3315	923	1178	1091	1937
NGO1358	47056	139286	33566	25148	53582	123833
NGO1359	31	78	32	31	19	52
NGO1360	461	1187	645	415	288	725
NGO1363	2965	4173	2056	1858	2786	2576
NGO1364	3596	6189	2989	3103	3363	4122
NGO1365	958	1720	955	854	999	932
NGO1366	99	148	111	60	37	123
NGO1367	254	640	309	107	166	299
NGO1368	5991	7291	2998	2537	3976	4520
NGO1369	2226	3201	1750	1265	1538	2663
NGO1370	1560	2493	1355	758	851	1742
NGO1371	26727	48467	25152	11675	23247	34418
NGO1372	138	148	166	191	305	100
NGO1373	9947	16184	7279	5245	13441	10630
NGO1374	42675	87010	34398	21225	41187	62771
NGO1375	2472	4032	2414	1593	1378	3221
NGO1376	3761	8652	3166	2077	2078	8983
NGO1377	4045	6700	4464	3149	4411	3982
NGO1378	6403	15858	7585	5470	7536	9637
NGO1379	8123	15585	9967	5907	10067	9920
NGO1380	2244	4925	2356	1513	1164	3498
NGO1381	1594	4088	1769	1135	809	2640
NGO1382	6220	9736	5835	3797	4891	6664
NGO1383	1032	1743	1594	433	600	1156
NGO1387	2025	3436	2353	905	1239	2438
NGO1388	522	1060	759	422	509	506
NGO1389	834	1441	1066	373	546	785
NGO1390	1914	3178	2321	704	1220	2279
NGO1393	4	3	2	2	2	3
NGO1394	56	181	72	41	47	115
NGO1396	2258	5257	2321	1772	1505	3201
NGO1397	3141	4629	2925	1662	1635	3844
NGO1398	264	301	174	173	180	187
NGO1399	453	409	365	304	371	270
NGO1403	8838	16207	9599	6424	7086	11006
NGO1404	7786	15955	5960	3182	4608	13750
NGO1405	1216	2897	1357	1160	1044	1305
NGO1406	8226	21390	8744	6880	5723	10153
NGO1407	3274	6131	3998	2799	2338	3539
NGO1408	943	1214	874	797	620	901
NGO1410	354	623	362	396	195	358
NGO1411	18515	31231	18941	11928	8670	26114
NGO1412	109	280	98	50	94	196
NGO1413	9146	15338	7372	3837	6780	9848
NGO1414	6394	5521	3964	2336	7731	4365
NGO1415	3032	3164	2172	1341	2866	2453
NGO1416	2694	2526	1818	1065	2766	2036
NGO1417	2143	2113	1384	770	2488	1838
NGO1418	6219	8239	4198	2466	4989	7768
NGO1420	882	1362	1023	591	276	1349
NGO1421	384	375	320	133	201	427
NGO1422	8706	16629	10761	7701	7309	16417
NGO1423	1711	2831	1514	1045	1159	2374
NGO1424	4571	6785	4182	2943	3070	4755
NGO1426	3119	6667	3715	2209	1976	4364
NGO1427	687	4019	952	1143	1337	783
NGO1428	1037	2756	1794	1119	717	936
NGO1434	9703	21669	10180	6272	7055	12496
NGO1435	2028	4615	2722	1330	1897	2779
NGO1438	10220	14461	9424	5405	3860	12726
NGO1439	5578	6818	4221	3203	2334	5552
NGO1440	5610	7788	6138	4916	3398	4285
NGO1441	1227	964	1143	524	573	1390
NGO1443	5609	7625	5401	4123	3408	5122
NGO1448	787	1593	775	486	484	1250
NGO1449	9336	24004	8804	6475	10460	17113
NGO1450	1763	3222	1760	1628	948	2543
NGO1451	483	391	400	212	148	319
NGO1452	7964	14076	6649	4108	4807	13253
NGO1454	8391	9556	6391	4363	5344	8528
NGO1455	2637	3993	2142	1642	2031	2867
NGO1456	9440	10428	6442	4513	8580	6125
NGO1466	14776	28633	9500	5530	7140	31649
NGO1467	930	1704	861	890	865	1061
NGO1468	1681	3421	1634	1380	1110	2207
NGO1470	6960	9920	4112	3581	7170	5463
NGO1471	705	841	376	352	453	498
NGO1472	3622	4762	2416	1750	2465	3906
NGO1473	10834	12735	15643	5274	8855	6616
NGO1474	711	1779	997	768	522	1153
NGO1475	469	878	600	313	329	661
NGO1481	1549	2384	1805	769	859	1839
NGO1482	1224	1868	1267	762	701	1331
NGO1483	2004	3533	2172	1280	1571	2298
NGO1484	4841	6323	4302	2695	2145	4647
NGO1485	5129	10329	4774	3463	3528	9354
NGO1486	6046	7805	4834	3406	3862	7871
NGO1487	14724	24001	14639	8414	8676	19085
NGO1488	2153	3548	1510	817	565	4734
NGO1491	4218	7980	4124	3206	2634	5027
NGO1492	5848	10000	5599	4912	3806	6204
NGO1493	18614	26784	18255	11161	4055	21695
NGO1494	34796	77831	23856	14185	26838	79895
NGO1495	19086	27136	19419	12422	19314	16177
NGO1496	14428	22993	17935	9737	14337	14568
NGO1499	1252	1899	1555	899	606	1470
NGO1500	1238	3136	1316	1060	642	2133
NGO1501	1624	2087	1728	1042	1273	1587
NGO1502	3180	3741	2513	1867	2096	3063
NGO1503	1812	2272	1608	717	1025	2282
NGO1504	7114	7178	4779	2680	5712	5311
NGO1505	465	591	421	354	290	350
NGO1506	3593	4741	2958	2423	2754	3459
NGO1507	3119	2281	2343	1351	2221	1683
NGO1508	8602	9528	6331	4083	6666	7386
NGO1509	6973	7591	5482	3929	4869	4700
NGO1510	13157	17285	10967	7349	10480	12611
NGO1512	2558	4192	2371	1581	1969	2183
NGO1514	785	2143	808	657	519	1646
NGO1515	1418	2058	1344	1207	1075	1178
NGO1516	4049	7509	3531	2620	3650	4374
NGO1517	1222	2417	1362	1007	1463	1911
NGO1519	2902	7705	2831	2550	1616	4834
NGO1520	2322	6020	2011	1978	2255	4036
NGO1521	248	393	179	166	169	252
NGO1524	68	129	68	67	57	91
NGO1525	136	247	165	82	127	156
NGO1526	129	356	141	116	105	182
NGO1527	7319	12631	5671	4520	4467	12076
NGO1528	42469	67859	37123	24663	35948	49894
NGO1529	8046	15899	7230	5787	5193	10682
NGO1530	1827	3163	1812	1600	1262	2325
NGO1531	3454	4833	2863	2158	1931	4106
NGO1532	7769	13984	6949	5041	4616	11553
NGO1533	4752	7580	4238	3222	3444	5281
NGO1534	3698	6989	3429	2931	2751	4568
NGO1535	5618	8546	5192	3837	4853	7017
NGO1536	1281	3181	1441	1205	565	2913
NGO1537	3247	4705	2678	1950	2079	4589
NGO1538	251	565	251	388	187	388
NGO1539	5398	9296	5328	4406	3694	6781
NGO1540	2195	4061	2393	1834	1769	2697
NGO1541	7273	6683	6059	3470	3759	6376
NGO1542	918	1075	1039	977	728	637
NGO1543	470	647	644	677	242	334
NGO1544	6661	5966	8047	3812	5533	3632
NGO1545	3059	4313	4910	2605	4616	1779
NGO1546	885	1223	858	412	569	920
NGO1547	2484	4902	2660	1907	1775	3818
NGO1548	3004	6101	3389	1530	1679	4562
NGO1549	5293	10867	6113	3978	3878	7477
NGO1550	4928	7767	5060	3588	3146	6201
NGO1551	1699	3018	2039	1217	875	2223
NGO1552	6853	17005	5122	4078	7197	8940
NGO1552a	16504	17801	9818	6633	16414	12764
NGO1559	4045	7481	3671	3136	1551	4707
NGO1561	4209	5581	3569	2142	2253	3003
NGO1562	880	1310	1317	812	250	609
NGO1565	3835	6983	3981	3514	2580	3969
NGO1566	4728	10063	5998	5048	4537	7291
NGO1567	7767	18574	8335	6664	8800	11195
NGO1568	3411	7879	3871	3440	3433	4357
NGO1573	16073	32327	17194	11211	16695	20703
NGO1574	2381	3317	2203	1825	1751	2082
NGO1575	5101	9163	5462	3409	4952	4936
NGO1577	214751	349422	201774	107129	136645	294031
NGO1578	1946	2414	2251	1172	1260	1530
NGO1579	8788	18074	10821	7344	4565	13524
NGO1580	9117	9788	7062	3321	4386	7152
NGO1581	23030	101402	18672	17557	16944	105908
NGO1583	1291	3250	1241	1170	1010	2157
NGO1584	3592	2859	3783	1444	4182	1913
NGO1585	4552	9518	4620	2993	3464	7652
NGO1588	3302	8655	3201	1035	2285	5512
NGO1591	1568	3117	2015	607	1529	2192
NGO1599	1740	3790	1666	1847	1129	2243
NGO1600	18800	31787	15865	7843	12522	33262
NGO1602	1367	2896	1449	919	751	2419
NGO1603	584	957	530	320	356	816
NGO1605	2868	4242	2461	1644	1423	3826
NGO1606	1754	3165	1692	1619	947	2068
NGO1607	1099	2332	1415	1298	963	1456
NGO1608	3728	5185	4534	2633	2119	3101
NGO1609	2298	5299	2242	2004	1477	3959
NGO1610	7037	7487	5726	2687	4340	8198
NGO1611	1738	2544	1437	1139	1446	2078
NGO1612	4516	7915	4166	2904	3645	4844
NGO1613	2062	4854	2044	1449	1833	2850
NGO1614	214	461	196	152	93	441
NGO1627	10913	23195	12717	10393	6065	20669
NGO1646	55	81	53	27	21	41
NGO1647	210	292	256	120	121	154
NGO1648	104	146	115	74	64	94
NGO1649	337	740	359	212	249	467
NGO1650	187	262	110	81	122	220
NGO1651	2053	4849	2613	1704	562	3825
NGO1652	3694	6212	3976	2020	1386	4781
NGO1653	1083	1642	1470	954	394	800
NGO1654	2445	3190	1943	1530	1954	2111
NGO1655	17157	24395	13183	8475	11275	17730
NGO1656	44275	49331	29944	14986	35235	39842
NGO1657	986	761	735	858	1206	585
NGO1658	2406	2557	1852	3651	1584	1851
NGO1659	2837	1295	3982	1174	1542	682
NGO1662	4531	7524	4480	3160	3458	5980
NGO1663	1100	1920	1068	1060	1067	1531
NGO1665	10105	21451	8419	5334	8370	22777
NGO1666	16083	18581	11790	6756	9370	14933
NGO1667	19568	32523	15042	10930	10871	28242
NGO1668	3100	6647	2778	2402	2817	4096
NGO1669	20336	32708	17547	11283	15841	28135
NGO1670	3770	3945	3024	1979	2638	2719
NGO1671	1056	1002	877	754	927	696
NGO1672	244	201	203	202	157	170
NGO1673	36072	84102	37954	28750	37664	46227
NGO1674	1415	3121	1681	1260	1171	2167
NGO1675	8859	14841	8902	6087	5040	10121
NGO1676	25212	21553	25024	10754	17108	16588
NGO1677	9884	10035	7373	8475	3581	10264
NGO1678	7905	13673	7110	4395	3669	15697
NGO1679	209	361	179	218	117	188
NGO1680	9010	10054	7840	8064	4254	8378
NGO1682	844	1200	816	575	553	795
NGO1683	907	1868	999	778	610	943
NGO1684	1944	2375	1815	1287	672	2180
NGO1685	1681	1085	1194	677	1011	738
NGO1686	5124	11449	4842	3648	3890	6186
NGO1687	1735	1751	1480	723	1426	1318
NGO1688	4353	8797	4312	3241	4694	3824
NGO1690	4241	9159	4737	2477	2123	7482
NGO1692	1200	2825	1081	1083	661	1885
NGO1693	2083	2937	1728	1123	2239	2194
NGO1694	551	888	802	434	471	800
NGO1695	6284	14009	5958	5173	3671	10742
NGO1700	8117	10026	7935	4116	5472	7835
NGO1701	10753	17070	9503	5113	6912	13405
NGO1703	2030	3334	2218	1263	1183	2625
NGO1704	47	76	47	31	29	50
NGO1705	183	203	134	80	89	149
NGO1706	2636	4103	2729	1928	2994	2318
NGO1707	2215	3423	1749	1357	1818	2598
NGO1708	3778	4732	3617	2516	3279	3821
NGO1709	2430	4867	2150	1567	1977	4924
NGO1710	2380	3688	2170	1301	1531	3419
NGO1711	10115	15151	8772	5818	5585	13953
NGO1712	1897	1989	1653	880	997	1397
NGO1713	6602	5853	5098	2873	3531	4609
NGO1714	8375	9388	6341	3180	5027	9965
NGO1715	15092	28060	14118	11220	9669	21323
NGO1716	12669	21247	12201	7681	11068	13832
NGO1717	11950	17019	10876	5490	8214	13599
NGO1718	3728	5671	3558	2631	2833	4007
NGO1719	1406	1886	1285	1057	904	1619
NGO1721	2100	2833	1681	1155	1164	2095
NGO1722	2674	2793	2547	1471	1781	2107
NGO1723	1273	2106	1483	867	1118	1526
NGO1724	944	1076	899	534	948	810
NGO1725	1266	2704	1123	1033	846	1968
NGO1726	263	617	262	195	323	473
NGO1727	1433	2223	1556	766	886	1689
NGO1728	830	614	776	340	446	497
NGO1729	1452	2825	1296	615	585	3531
NGO1730	1702	3007	1570	1370	742	2476
NGO1731	0	0	0	0	1	0
NGO1732	5716	7561	4517	3691	4291	5528
NGO1733	1005	664	889	637	510	652
NGO1734	75	162	91	300	131	115
NGO1735	2163	3060	2014	1707	1832	1791
NGO1737	2154	4871	1664	1661	1824	4003
NGO1738	3115	7130	2523	1970	2479	5916
NGO1739	2152	3918	1989	757	1514	3534
NGO1740	3318	5314	2850	1804	2092	5282
NGO1741	95	151	71	98	141	107
NGO1742	846	1581	704	668	1016	1285
NGO1743	792	1358	706	469	421	1462
NGO1744	1292	2111	1017	995	844	2190
NGO1745	6181	11110	5241	4416	3995	9518
NGO1746	2063	3741	2192	1355	1471	3228
NGO1747	905	1105	828	508	429	1138
NGO1748	3584	2764	2985	1530	2347	2647
NGO1749	883	1812	731	757	351	1313
NGO1750	814	1356	558	740	540	934
NGO1751	863	1653	920	767	506	1237
NGO1752	11039	26371	10957	8676	7968	22034
NGO1753	5444	11782	6763	4528	2794	11566
NGO1757	2092	2261	1805	1123	1143	2143
NGO1758	2792	4065	2444	1809	2015	2629
NGO1759	16	32	31	14	17	15
NGO1760	167	448	183	106	94	274
NGO1761	3666	4892	3624	1458	1673	3302
NGO1762	54946	80359	66673	23849	32026	67476
NGO1763	25063	42866	18428	15004	15086	39634
NGO1765	539	794	430	251	388	630
NGO1767	22289	23217	14991	11804	17187	17374
NGO1768	518	658	680	496	356	487
NGO1769	13272	42253	11224	7376	11526	27622
NGO1770	7384	6813	5095	3408	6727	6313
NGO1771	599	1231	536	393	410	829
NGO1772	20326	31199	17546	13819	13879	22709
